,delivery_week_new,payment_method_new,custom_meal_selection_new,state_new,channel_new,engagement_score,num_prior_orders_failed,num_prior_orders_unpaid,engagement_cat_new,ever_rated_recipe_new,is_f_new,target
16636,0,3,1,6,10,6,0,0,0,0,0,1
16637,0,0,1,0,8,64,14,0,1,0,0,1
16638,0,3,1,4,1,10,8,0,0,0,1,1
16639,0,0,0,4,1,57,51,0,1,0,1,1
16640,0,3,1,0,7,70,13,0,1,0,0,1
16641,0,1,2,0,4,4,4,4,0,0,0,1
16642,0,0,1,2,1,5,3,0,0,0,1,1
16643,0,1,1,4,9,23,1,0,1,1,0,1
16644,0,0,1,4,6,11,0,0,0,0,0,1
16645,0,3,0,0,4,13,10,0,1,1,0,1
16646,0,3,1,4,10,14,1,0,1,0,0,1
16647,0,3,1,6,0,33,7,0,1,0,1,1
16648,0,1,1,4,9,8,4,0,0,0,0,1
16649,0,3,0,4,0,6,1,0,0,0,1,1
16650,0,0,1,2,1,8,5,0,0,1,1,1
16651,0,0,1,1,8,3,0,0,0,1,0,1
16652,0,3,1,2,10,3,0,0,0,0,0,1
16653,0,0,1,4,0,2,0,0,0,0,1,1
16654,0,0,1,0,9,16,2,1,1,0,0,1
16655,0,0,1,4,10,10,1,0,0,0,0,1
16656,0,3,0,4,0,36,4,0,1,1,1,1
16657,0,3,1,4,0,4,0,0,0,0,1,1
16658,0,3,1,6,0,1,0,0,0,0,1,1
16659,0,1,2,3,0,3,0,0,0,0,1,1
16660,0,3,1,3,0,22,5,0,1,1,1,1
16661,0,1,1,4,0,5,0,0,0,0,1,1
16662,0,3,1,2,1,5,0,0,0,0,1,1
16663,0,3,0,4,0,65,21,0,1,1,1,1
16664,0,0,1,0,0,10,6,0,0,0,1,1
16665,0,1,1,1,10,2,1,0,0,0,0,1
16666,0,3,0,4,0,48,0,0,1,1,1,1
16667,0,3,1,6,2,1,0,0,0,0,0,1
16668,0,0,0,2,0,2,0,0,0,0,1,1
16669,0,3,0,0,0,69,15,0,1,1,1,1
16670,0,0,1,4,7,20,17,0,1,0,0,1
16671,0,3,0,1,8,25,0,0,1,1,0,0
16672,0,3,1,2,0,2,1,0,0,0,1,1
16673,0,3,1,4,0,1,0,0,0,0,1,1
16674,0,0,1,2,11,13,0,0,1,1,0,1
16675,0,3,1,0,8,3,2,0,0,1,0,1
16676,0,3,0,0,1,2,1,1,0,0,1,1
16677,0,1,1,2,0,1,0,0,0,0,1,1
16678,0,0,0,4,0,16,2,0,1,0,1,1
16679,0,3,0,0,1,4,1,0,0,1,1,1
16680,0,3,1,2,4,3,1,0,0,0,0,1
16681,0,0,1,2,0,7,0,0,0,0,1,1
16682,0,0,1,1,8,69,9,0,1,1,0,1
16683,0,3,0,6,1,1,0,0,0,0,1,1
16684,0,3,0,0,11,22,0,0,1,1,0,1
16685,0,0,0,2,0,14,3,1,1,0,1,1
16686,0,0,1,4,3,29,10,0,1,1,0,1
16687,0,0,0,2,11,61,1,0,1,0,0,1
16688,0,0,0,6,0,18,14,0,1,0,1,1
16689,0,3,0,0,1,1,0,0,0,0,1,0
16690,0,0,1,2,3,47,21,0,1,1,0,1
16691,0,1,1,4,0,4,2,0,0,1,1,1
16692,0,3,1,4,6,57,14,0,1,0,0,1
16693,0,3,1,1,8,43,2,0,1,1,0,1
16694,0,0,0,0,4,19,5,0,1,0,0,1
16695,0,0,1,1,4,56,13,0,1,1,0,1
16696,0,0,1,1,0,34,8,1,1,1,1,0
16697,0,3,1,1,10,8,0,0,0,1,0,1
16698,0,0,1,0,11,5,6,0,0,0,0,1
16699,0,0,1,1,0,62,3,0,1,0,1,1
16700,0,0,1,0,0,5,3,0,0,0,1,1
16701,0,3,1,1,2,6,1,0,0,0,0,1
16702,0,3,1,4,4,5,2,0,0,1,0,1
16703,0,3,1,1,1,60,3,0,1,1,1,1
16704,0,0,1,4,1,9,6,0,0,1,1,1
16705,0,3,1,4,1,52,22,1,1,1,1,1
16706,0,3,1,1,1,4,0,0,0,0,1,1
16707,0,3,1,6,11,14,4,0,1,0,0,1
16708,0,3,1,0,0,42,18,0,1,1,1,1
16709,0,3,1,4,8,49,15,1,1,0,0,0
16710,0,0,0,2,0,16,1,1,1,0,1,1
16711,0,1,2,1,0,1,0,0,0,0,1,1
16712,0,0,0,4,1,25,13,0,1,0,1,1
16713,0,0,1,0,0,1,0,0,0,0,1,1
16714,0,3,0,1,5,11,6,0,0,1,0,1
16715,0,3,0,0,0,1,0,0,0,0,1,0
16716,0,3,0,0,11,16,7,1,1,0,0,1
16717,0,0,1,2,1,1,0,0,0,0,1,1
16718,0,3,1,2,11,10,1,0,0,0,0,1
16719,0,0,0,1,0,34,0,0,1,1,1,1
16720,0,3,2,0,9,1,0,0,0,0,0,1
16721,0,3,1,0,1,28,4,0,1,0,1,1
16722,0,3,1,2,8,61,3,0,1,1,0,1
16723,0,3,0,2,0,3,0,0,0,0,1,1
16724,0,3,0,2,1,31,11,4,1,0,1,0
16725,0,3,1,2,0,39,9,0,1,1,1,1
16726,0,0,1,2,1,10,5,0,0,0,1,1
16727,0,3,1,2,2,1,0,0,0,0,0,0
16728,0,3,1,1,5,19,4,0,1,0,0,1
16729,0,0,1,1,10,9,2,0,0,0,0,0
16730,0,3,0,1,6,63,17,0,1,1,0,1
16731,0,3,1,1,8,9,3,0,0,1,0,1
16732,0,3,1,5,8,25,13,0,1,0,0,1
16733,0,0,1,4,8,1,0,0,0,0,0,1
16734,0,0,1,0,0,15,2,0,1,1,1,1
16735,0,0,1,4,1,13,4,0,1,0,1,1
16736,0,3,1,0,0,4,1,0,0,0,1,1
16737,0,3,0,0,4,66,1,0,1,0,0,1
16738,0,1,1,0,0,1,0,0,0,0,1,0
16739,0,0,1,4,8,57,5,0,1,0,0,1
16740,0,3,0,2,0,30,13,0,1,0,1,1
16741,0,3,1,6,10,4,0,0,0,1,0,1
16742,0,3,1,2,0,55,10,0,1,0,1,1
16743,0,0,1,4,1,7,0,0,0,0,1,1
16744,0,1,1,4,10,20,5,1,1,0,0,1
16745,0,0,1,1,0,43,8,0,1,0,1,1
16746,0,0,1,2,0,29,0,0,1,1,1,1
16747,0,0,0,1,0,18,18,0,1,1,1,1
16748,0,3,0,2,0,7,5,0,0,1,1,1
16749,0,3,0,6,0,15,1,0,1,0,1,1
16750,0,0,0,0,2,38,17,0,1,0,0,1
16751,0,3,1,4,0,5,2,0,0,0,1,1
16752,0,0,0,1,11,54,7,1,1,0,0,1
16753,0,3,1,4,8,49,5,0,1,0,0,1
16754,0,0,1,1,1,3,1,0,0,0,1,1
16755,0,0,0,0,0,1,0,0,0,0,1,1
16756,0,0,1,2,0,1,0,0,0,0,1,1
16757,0,3,1,0,1,4,3,0,0,0,1,1
16758,0,3,1,1,4,2,0,0,0,0,0,1
16759,0,3,1,5,5,26,12,0,1,0,0,1
16760,0,3,1,0,5,1,0,0,0,0,0,1
16761,0,0,1,0,0,10,6,0,0,1,1,1
16762,0,3,0,2,10,9,3,1,0,0,0,0
16763,0,0,0,4,0,1,0,0,0,1,1,0
16764,0,0,0,4,5,17,1,0,1,1,0,1
16765,0,0,1,1,5,73,7,0,1,1,0,1
16766,0,3,1,4,8,1,0,0,0,0,0,1
16767,0,0,1,2,4,29,10,0,1,0,0,1
16768,0,3,1,4,10,28,3,0,1,0,0,1
16769,0,1,0,4,1,5,2,1,0,1,1,0
16770,0,0,1,2,0,2,0,0,0,0,1,1
16771,0,0,1,0,0,14,9,0,1,1,1,1
16772,0,0,1,4,1,12,9,0,1,0,1,1
16773,0,3,0,0,0,6,0,0,0,1,1,1
16774,0,3,1,0,4,2,0,0,0,0,0,1
16775,0,3,1,1,4,37,41,0,1,1,0,1
16776,0,3,2,0,0,10,7,0,0,0,1,1
16777,0,0,0,0,5,5,0,0,0,0,0,1
16778,0,3,1,5,0,52,1,0,1,0,1,1
16779,0,3,1,2,10,13,3,0,1,1,0,1
16780,0,1,0,4,9,1,0,0,0,0,0,1
16781,0,3,0,1,2,34,4,0,1,1,0,1
16782,0,0,1,2,0,11,6,0,0,0,1,1
16783,0,0,1,4,2,66,47,1,1,1,0,1
16784,0,0,1,4,4,14,0,0,1,0,0,1
16785,0,0,0,4,1,9,11,1,0,1,1,1
16786,0,0,2,0,0,3,0,0,0,0,1,1
16787,0,3,1,2,0,4,0,0,0,0,1,1
16788,0,0,1,4,5,23,1,0,1,1,0,1
16789,0,3,1,5,0,63,7,0,1,0,1,1
16790,0,3,1,2,10,10,3,0,0,0,0,1
16791,0,0,0,2,0,6,2,0,0,0,1,1
16792,0,3,1,5,1,6,5,1,0,1,1,1
16793,0,3,1,2,8,26,0,0,1,0,0,1
16794,0,3,1,4,7,43,3,0,1,0,0,1
16795,0,1,0,4,10,2,1,0,0,0,0,1
16796,0,0,1,5,2,65,15,0,1,1,0,1
16797,0,3,0,4,4,59,5,1,1,0,0,1
16798,0,3,0,1,0,3,0,0,0,0,1,1
16799,0,0,1,4,7,11,0,0,0,0,0,1
16800,0,3,1,2,2,73,35,0,1,0,0,1
16801,0,3,0,1,0,1,0,0,0,0,1,1
16802,0,3,1,1,4,20,1,0,1,0,0,1
16803,0,3,1,4,3,31,2,0,1,0,0,1
16804,0,3,1,0,0,44,11,0,1,1,1,1
16805,0,0,1,2,9,10,11,0,0,1,0,1
16806,0,0,1,2,4,24,17,0,1,0,0,1
16807,0,0,0,2,11,35,2,0,1,0,0,1
16808,0,0,1,4,1,3,2,0,0,1,1,1
16809,0,3,1,0,8,2,3,0,0,0,0,1
16810,0,1,0,2,1,19,0,0,1,1,1,1
16811,0,3,1,1,1,9,3,0,0,0,1,1
16812,0,3,1,0,5,9,4,0,0,1,0,1
16813,0,0,0,4,8,28,3,0,1,1,0,1
16814,0,3,1,1,11,51,16,0,1,1,0,1
16815,0,0,1,4,9,2,1,0,0,1,0,1
16816,0,0,1,0,10,15,0,0,1,1,0,1
16817,0,0,0,2,10,6,0,0,0,0,0,1
16818,0,3,1,1,10,11,2,1,0,0,0,1
16819,0,3,1,0,10,54,28,0,1,0,0,1
16820,0,0,0,0,1,7,2,0,0,1,1,1
16821,0,0,1,1,9,4,2,0,0,1,0,1
16822,0,0,1,0,4,3,3,1,0,0,0,1
16823,0,1,1,0,0,7,3,1,0,0,1,1
16824,0,1,1,1,0,2,0,0,0,1,1,1
16825,0,0,0,4,6,9,2,0,0,1,0,1
16826,0,0,1,1,0,1,0,0,0,0,1,1
16827,0,3,1,1,3,2,0,0,0,0,0,1
16828,0,0,1,4,11,42,3,0,1,1,0,1
16829,0,3,1,4,1,5,3,2,0,1,1,0
16830,0,3,1,0,1,7,4,0,0,0,1,1
16831,0,0,1,2,0,17,5,0,1,1,1,1
16832,0,1,1,2,5,5,4,0,0,1,0,0
16833,0,3,1,4,4,10,3,0,0,0,0,1
16834,0,3,1,2,10,1,0,0,0,1,0,1
16835,0,3,0,3,0,37,12,0,1,0,1,1
16836,0,3,1,4,10,54,31,1,1,1,0,1
16837,0,0,1,4,0,5,8,2,0,0,1,0
16838,0,0,1,2,4,28,9,0,1,0,0,1
16839,0,1,1,0,8,17,0,0,1,0,0,1
16840,0,3,1,1,0,40,38,0,1,0,1,1
16841,0,3,1,1,3,20,1,0,1,0,0,1
16842,0,3,1,4,0,17,2,0,1,0,1,1
16843,0,3,1,1,0,3,2,0,0,0,1,1
16844,0,3,0,0,0,2,1,1,0,0,1,0
16845,0,1,0,4,10,15,5,1,1,0,0,1
16846,0,0,0,4,10,6,5,0,0,0,0,1
16847,0,3,0,2,0,58,20,0,1,0,1,1
16848,0,0,1,4,2,5,0,0,0,0,0,0
16849,0,3,1,2,0,3,0,0,0,0,1,1
16850,0,0,1,2,0,52,23,0,1,1,1,1
16851,0,0,1,1,6,1,0,0,0,0,0,1
16852,0,3,0,0,0,6,1,0,0,0,1,1
16853,0,3,0,5,1,1,1,0,0,1,1,1
16854,0,1,1,1,5,7,1,0,0,0,0,1
16855,0,0,1,4,10,4,3,0,0,0,0,1
16856,0,0,0,2,1,1,0,0,0,0,1,0
16857,0,3,0,0,0,30,5,0,1,0,1,1
16858,0,0,1,4,0,31,10,0,1,1,1,1
16859,0,0,1,4,3,5,5,1,0,0,0,1
16860,0,0,0,2,0,23,1,0,1,0,1,1
16861,0,0,0,4,10,1,0,0,0,0,0,1
16862,0,3,1,4,1,14,5,0,1,1,1,1
16863,0,0,1,0,7,10,4,0,0,0,0,1
16864,0,0,1,4,1,64,5,0,1,1,1,1
16865,0,3,1,4,5,1,0,0,0,1,0,1
16866,0,3,0,0,0,1,0,0,0,0,1,1
16867,0,3,1,4,5,33,11,1,1,0,0,1
16868,0,0,1,2,2,12,3,0,1,1,0,1
16869,0,0,1,2,11,34,0,0,1,1,0,1
16870,0,0,2,6,0,5,1,0,0,0,1,1
16871,0,3,1,1,0,62,5,0,1,0,1,1
16872,0,0,1,4,0,41,12,0,1,0,1,1
16873,0,0,1,1,6,5,0,0,0,0,0,1
16874,0,3,0,0,0,3,1,0,0,0,1,1
16875,0,3,1,0,0,28,12,0,1,1,1,1
16876,0,0,1,1,4,54,35,0,1,1,0,1
16877,0,0,1,2,10,48,41,0,1,1,0,1
16878,0,1,1,2,11,64,2,1,1,1,0,1
16879,0,3,1,5,5,58,30,0,1,0,0,1
16880,0,0,1,2,10,23,15,0,1,1,0,1
16881,0,1,1,0,1,34,1,0,1,0,1,1
16882,0,0,1,1,0,23,3,0,1,1,1,1
16883,0,0,0,0,0,2,0,0,0,0,1,1
16884,0,3,1,0,0,33,11,0,1,0,1,1
16885,0,0,1,4,5,1,1,0,0,0,0,1
16886,0,3,1,1,0,51,24,0,1,1,1,1
16887,0,3,1,1,4,6,0,0,0,0,0,1
16888,0,0,1,4,10,18,8,0,1,1,0,1
16889,0,3,0,4,2,14,3,0,1,1,0,1
16890,0,0,1,0,11,2,1,0,0,0,0,1
16891,0,3,0,2,8,33,1,0,1,0,0,1
16892,0,3,0,0,8,7,3,0,0,1,0,1
16893,0,1,0,1,7,7,4,0,0,1,0,1
16894,0,1,1,0,10,5,0,0,0,0,0,1
16895,0,3,1,4,4,11,7,0,0,0,0,1
16896,0,3,0,0,0,66,16,0,1,0,1,1
16897,0,3,1,2,0,1,0,0,0,0,1,1
16898,0,3,1,2,0,5,2,0,0,1,1,1
16899,0,0,1,0,10,52,15,0,1,1,0,1
16900,0,0,0,2,10,11,3,0,0,0,0,1
16901,0,3,1,1,1,14,8,0,1,0,1,1
16902,0,3,1,2,0,11,4,0,0,1,1,1
16903,0,3,0,4,0,17,1,1,1,0,1,0
16904,0,3,0,2,3,1,0,0,0,0,0,1
16905,0,0,1,2,0,4,0,0,0,0,1,1
16906,0,1,1,2,0,1,0,0,0,0,1,1
16907,0,0,1,4,1,3,2,0,0,0,1,1
16908,0,0,1,1,1,1,0,0,0,0,1,1
16909,0,0,1,0,0,42,1,0,1,1,1,1
16910,0,0,1,2,0,5,3,0,0,0,1,1
16911,0,1,0,1,0,1,0,0,0,0,1,0
16912,0,3,1,6,0,23,9,0,1,1,1,1
16913,0,0,1,1,6,64,8,0,1,0,0,1
16914,0,3,1,2,5,11,10,2,0,1,0,1
16915,0,3,0,1,6,37,2,0,1,1,0,1
16916,0,3,1,2,0,1,0,0,0,0,1,0
16917,0,3,0,0,10,2,2,0,0,0,0,1
16918,0,3,0,1,10,5,1,0,0,1,0,1
16919,0,1,1,2,10,10,0,0,0,0,0,1
16920,0,0,1,0,0,6,0,0,0,0,1,0
16921,0,3,1,0,0,16,3,0,1,1,1,1
16922,0,3,1,4,0,29,4,0,1,0,1,1
16923,0,3,0,4,7,7,0,0,0,1,0,1
16924,0,0,0,4,11,54,23,1,1,0,0,1
16925,0,3,1,4,0,58,29,2,1,1,1,1
16926,0,1,1,2,0,5,1,0,0,0,1,1
16927,0,0,2,0,1,1,0,0,0,0,1,1
16928,0,3,1,4,4,33,26,1,1,1,0,1
16929,0,3,1,4,6,11,5,0,0,1,0,1
16930,0,1,0,1,8,15,7,2,1,0,0,1
16931,0,3,1,4,10,59,6,0,1,0,0,1
16932,0,3,0,0,7,17,7,1,1,1,0,1
16933,0,3,2,4,4,9,1,0,0,0,0,1
16934,0,3,1,0,4,12,2,0,1,0,0,1
16935,0,1,0,1,0,8,3,0,0,1,1,1
16936,0,3,1,4,0,2,0,0,0,0,1,1
16937,0,0,2,1,4,3,0,0,0,0,0,1
16938,0,3,1,2,10,1,0,0,0,1,0,1
16939,0,1,1,5,4,10,0,0,0,0,0,1
16940,0,3,1,2,0,8,5,0,0,0,1,1
16941,0,3,1,2,1,10,7,0,0,0,1,1
16942,0,0,1,5,10,32,15,0,1,0,0,1
16943,0,3,0,2,0,5,0,0,0,0,1,1
16944,0,0,0,2,6,41,1,0,1,1,0,1
16945,0,3,1,0,1,57,56,0,1,1,1,1
16946,0,0,0,0,0,25,21,1,1,1,1,1
16947,0,0,1,1,5,4,0,0,0,0,0,1
16948,0,3,0,4,11,9,0,0,0,0,0,1
16949,0,3,0,0,0,1,0,0,0,0,1,1
16950,0,3,1,1,11,59,37,0,1,0,0,1
16951,0,0,1,4,6,57,28,0,1,0,0,1
16952,0,3,0,2,4,33,11,0,1,0,0,1
16953,0,0,1,4,4,26,19,0,1,0,0,1
16954,0,0,0,0,9,27,9,0,1,0,0,1
16955,0,3,1,3,0,11,8,1,0,1,1,1
16956,0,3,0,0,1,64,11,0,1,0,1,1
16957,0,3,1,0,4,6,0,0,0,1,0,1
16958,0,3,1,4,1,1,0,0,0,0,1,1
16959,0,0,1,2,8,9,1,0,0,0,0,1
16960,0,3,1,0,0,53,8,0,1,0,1,1
16961,0,3,1,1,11,5,4,1,0,1,0,1
16962,0,0,1,4,0,12,5,0,1,0,1,1
16963,0,0,1,0,9,1,0,0,0,0,0,1
16964,0,3,0,0,0,1,0,0,0,0,1,0
16965,0,3,1,4,0,16,13,0,1,1,1,1
16966,0,0,1,2,3,32,18,0,1,0,0,1
16967,0,0,1,0,8,23,9,0,1,0,0,1
16968,0,3,1,0,1,63,0,0,1,0,1,1
16969,0,3,1,2,3,1,0,0,0,0,0,1
16970,0,0,1,0,10,11,2,0,0,0,0,1
16971,0,3,0,6,8,6,5,0,0,0,0,1
16972,0,0,1,4,7,41,12,0,1,1,0,1
16973,0,3,0,1,0,43,0,0,1,0,1,1
16974,0,3,0,0,10,7,0,0,0,0,0,1
16975,0,0,1,1,1,17,3,1,1,0,1,1
16976,0,0,1,4,0,1,0,0,0,1,1,1
16977,0,3,0,4,11,1,1,1,0,0,0,1
16978,0,1,1,1,1,2,2,2,0,0,1,0
16979,0,3,1,0,5,21,6,0,1,1,0,1
16980,0,3,1,2,4,2,0,0,0,0,0,1
16981,0,3,1,4,10,62,1,0,1,1,0,1
16982,0,3,0,4,8,57,13,1,1,0,0,1
16983,0,3,1,0,5,33,14,0,1,0,0,1
16984,0,0,1,2,0,60,56,0,1,1,1,1
16985,0,3,1,2,0,9,2,0,0,1,1,1
16986,0,0,1,4,10,2,0,0,0,1,0,1
16987,0,3,1,0,1,1,0,0,0,0,1,0
16988,0,3,1,1,5,42,16,0,1,1,0,1
16989,0,0,1,4,7,18,0,0,1,1,0,1
16990,0,3,0,4,9,66,1,0,1,1,0,0
16991,0,0,1,0,0,16,2,0,1,0,1,1
16992,0,0,0,2,0,20,9,0,1,1,1,1
16993,0,3,1,2,1,8,5,0,0,0,1,1
16994,0,3,1,4,4,48,24,0,1,0,0,1
16995,0,3,1,2,5,22,14,0,1,0,0,1
16996,0,3,0,4,0,3,1,0,0,0,1,1
16997,0,3,0,2,10,9,2,0,0,0,0,1
16998,0,0,1,2,1,5,3,0,0,0,1,1
16999,0,3,1,4,10,54,4,0,1,0,0,1
17000,0,3,1,2,1,7,2,0,0,1,1,1
17001,0,3,1,0,9,29,1,0,1,0,0,1
17002,0,0,0,2,0,47,0,0,1,1,1,1
17003,0,0,0,1,0,48,10,0,1,0,1,1
17004,0,3,1,0,11,54,2,0,1,1,0,1
17005,0,3,1,1,5,41,2,0,1,1,0,1
17006,0,1,1,0,10,36,7,0,1,0,0,1
17007,0,0,0,4,8,12,0,0,1,0,0,1
17008,0,1,1,0,0,2,1,0,0,0,1,1
17009,0,3,1,1,3,3,2,0,0,1,0,1
17010,0,0,1,0,2,60,11,0,1,0,0,1
17011,0,1,1,1,5,31,0,0,1,0,0,1
17012,0,3,1,1,3,7,0,0,0,0,0,1
17013,0,3,1,2,0,20,1,0,1,0,1,1
17014,0,3,1,1,10,7,1,0,0,0,0,1
17015,0,2,0,0,1,32,1,0,1,0,1,1
17016,0,0,1,1,2,8,9,0,0,1,0,1
17017,0,0,1,0,0,50,16,1,1,1,1,1
17018,0,1,1,2,10,61,0,0,1,0,0,1
17019,0,3,1,6,9,8,3,0,0,1,0,1
17020,0,3,1,0,0,18,15,2,1,1,1,1
17021,0,0,0,2,8,6,2,0,0,0,0,1
17022,0,3,0,1,1,40,18,0,1,0,1,1
17023,0,0,1,0,1,21,15,0,1,1,1,1
17024,0,3,0,4,11,65,3,0,1,0,0,1
17025,0,3,1,6,0,1,1,0,0,0,1,1
17026,0,3,1,4,5,6,2,0,0,1,0,1
17027,0,1,1,4,10,10,1,0,0,0,0,1
17028,0,3,1,2,1,3,0,0,0,0,1,1
17029,0,3,0,6,0,6,1,0,0,0,1,1
17030,0,3,0,1,0,4,2,0,0,0,1,1
17031,0,3,1,1,0,4,1,0,0,0,1,1
17032,0,3,1,0,1,2,1,0,0,0,1,1
17033,0,3,1,0,8,20,1,0,1,1,0,1
17034,0,3,1,1,0,7,3,0,0,0,1,1
17035,0,3,1,4,3,60,26,0,1,0,0,1
17036,0,0,1,2,0,3,1,0,0,0,1,1
17037,0,0,1,2,0,20,8,0,1,0,1,1
17038,0,3,1,2,0,11,10,0,0,1,1,1
17039,0,3,0,4,4,16,1,0,1,0,0,1
17040,0,3,1,0,0,15,1,0,1,0,1,1
17041,0,3,1,4,6,38,5,0,1,1,0,1
17042,0,0,1,2,4,10,1,0,0,0,0,1
17043,0,0,0,2,0,57,2,0,1,0,1,1
17044,0,3,1,1,5,17,4,0,1,1,0,1
17045,0,3,1,1,10,60,18,0,1,0,0,1
17046,0,3,1,5,0,18,0,0,1,1,1,1
17047,0,0,1,2,1,8,2,0,0,1,1,1
17048,0,3,1,6,0,54,41,0,1,0,1,1
17049,0,0,1,1,10,7,0,0,0,0,0,1
17050,0,0,1,2,11,2,0,0,0,0,0,1
17051,0,0,1,2,0,4,3,0,0,0,1,1
17052,0,3,1,3,8,12,1,0,1,1,0,1
17053,0,0,1,2,1,4,1,0,0,0,1,1
17054,0,0,1,6,1,3,0,0,0,0,1,1
17055,0,3,1,1,7,5,4,0,0,1,0,1
17056,0,3,1,0,7,18,3,0,1,0,0,1
17057,0,3,1,6,8,6,3,0,0,1,0,1
17058,0,3,0,0,10,7,1,0,0,0,0,1
17059,0,0,0,0,2,60,15,0,1,0,0,1
17060,0,0,1,4,0,46,10,0,1,0,1,1
17061,0,4,2,0,1,32,22,0,1,0,1,1
17062,0,1,1,0,4,2,1,0,0,1,0,1
17063,0,3,1,0,0,1,1,0,0,0,1,1
17064,0,0,1,1,1,12,1,0,1,0,1,1
17065,0,3,1,1,1,3,1,0,0,0,1,1
17066,0,0,0,0,0,1,0,0,0,0,1,0
17067,0,0,0,0,4,1,0,0,0,1,0,0
17068,0,0,0,6,4,10,1,0,0,0,0,1
17069,0,1,0,0,1,6,2,0,0,0,1,0
17070,0,3,1,2,1,16,7,1,1,1,1,1
17071,0,3,1,2,10,56,6,0,1,0,0,1
17072,0,0,1,1,0,62,5,0,1,1,1,1
17073,0,0,1,0,0,2,1,0,0,0,1,1
17074,0,0,1,6,6,50,11,0,1,1,0,1
17075,0,3,1,2,0,13,2,0,1,1,1,1
17076,0,3,1,4,0,4,1,1,0,1,1,0
17077,0,0,1,1,0,46,6,0,1,0,1,1
17078,0,1,1,6,0,1,1,0,0,0,1,1
17079,0,0,1,1,0,3,0,0,0,0,1,1
17080,0,0,1,1,0,2,1,0,0,0,1,1
17081,0,3,1,4,1,1,0,0,0,0,1,0
17082,0,3,2,6,0,1,0,0,0,0,1,1
17083,0,3,1,0,0,60,2,0,1,1,1,1
17084,0,0,0,4,9,22,14,2,1,1,0,1
17085,0,0,0,2,0,6,2,0,0,0,1,1
17086,0,0,1,1,4,15,2,0,1,0,0,1
17087,0,3,1,4,1,57,4,0,1,1,1,1
17088,0,3,1,4,4,13,4,0,1,0,0,1
17089,0,0,0,0,10,38,0,0,1,1,0,1
17090,0,1,1,1,8,2,0,0,0,0,0,1
17091,0,3,1,4,7,6,5,0,0,0,0,1
17092,0,0,1,4,4,27,2,0,1,0,0,1
17093,0,3,1,0,1,46,5,0,1,1,1,1
17094,0,0,0,2,10,57,4,0,1,0,0,1
17095,0,0,1,4,2,1,0,0,0,0,0,1
17096,0,0,1,1,8,4,2,0,0,0,0,1
17097,0,0,1,1,8,4,2,0,0,0,0,1
17098,0,3,1,0,8,2,1,0,0,0,0,1
17099,0,0,1,2,0,3,0,0,0,0,1,1
17100,0,3,1,0,9,11,0,0,0,1,0,1
17101,0,0,1,2,0,16,0,0,1,1,1,1
17102,0,3,1,2,0,7,0,0,0,0,1,1
17103,0,0,1,2,0,3,2,0,0,0,1,1
17104,0,0,1,4,6,13,6,0,1,1,0,1
17105,0,0,1,0,10,58,6,0,1,1,0,1
17106,0,3,1,4,1,64,8,0,1,0,1,1
17107,0,0,0,1,1,1,0,0,0,0,1,1
17108,0,3,1,1,7,62,1,0,1,1,0,1
17109,0,0,1,1,1,3,2,1,0,0,1,1
17110,0,1,2,2,2,2,0,0,0,0,0,1
17111,0,1,1,0,2,57,4,0,1,0,0,1
17112,0,3,1,1,11,57,27,0,1,1,0,1
17113,0,3,1,1,7,8,2,0,0,1,0,1
17114,0,0,1,2,1,31,0,0,1,0,1,1
17115,0,3,1,3,9,23,3,0,1,1,0,1
17116,0,3,1,0,0,23,18,4,1,1,1,0
17117,0,3,1,4,10,53,14,0,1,1,0,1
17118,0,1,1,1,0,2,1,0,0,1,1,1
17119,0,3,1,4,0,2,0,0,0,0,1,1
17120,0,3,1,1,4,45,12,0,1,1,0,1
17121,0,3,1,0,0,2,0,0,0,1,1,1
17122,0,0,0,0,10,6,3,0,0,0,0,1
17123,0,0,1,1,10,28,22,0,1,0,0,1
17124,0,3,0,2,8,48,14,0,1,1,0,1
17125,0,3,0,0,10,59,38,0,1,0,0,1
17126,0,3,1,2,0,4,4,0,0,0,1,1
17127,0,3,0,0,10,65,36,0,1,0,0,1
17128,0,3,0,2,0,60,14,0,1,1,1,1
17129,0,3,1,0,4,58,10,0,1,1,0,1
17130,0,1,1,1,1,37,9,0,1,0,1,1
17131,0,3,1,0,1,13,2,0,1,1,1,1
17132,0,3,0,1,0,4,0,0,0,0,1,1
17133,0,3,0,1,11,39,2,0,1,0,0,1
17134,0,0,0,4,0,15,8,0,1,0,1,1
17135,0,1,1,2,1,7,0,0,0,0,1,1
17136,0,3,1,0,0,12,11,0,1,1,1,1
17137,0,3,1,4,6,11,1,0,0,1,0,1
17138,0,3,1,0,5,4,2,0,0,0,0,1
17139,0,0,1,0,0,55,15,0,1,1,1,1
17140,0,0,1,0,10,2,0,0,0,1,0,1
17141,0,1,1,4,0,3,0,0,0,0,1,1
17142,0,3,0,3,10,6,6,0,0,1,0,1
17143,0,3,1,2,1,11,0,0,0,1,1,1
17144,0,0,1,3,10,62,10,0,1,1,0,1
17145,0,3,1,0,5,66,9,1,1,0,0,1
17146,0,0,1,1,10,4,1,0,0,0,0,1
17147,0,0,1,0,0,2,0,0,0,1,1,1
17148,0,0,0,2,0,13,2,0,1,1,1,1
17149,0,1,1,4,7,9,0,0,0,1,0,1
17150,0,3,0,4,0,3,3,3,0,1,1,0
