customer_id,order_number,delivery_date,delivery_week,final_payment_status,time_to_pay,payment_method,custom_meal_selection,state,channel,engagement_score,num_prior_orders_failed,num_prior_orders_unpaid,avg_recipe_rating
8625,10788,20200215,2020-W08,Paid,584,W,No,B,F2,1,0,0,3.50
8632,13118,20200215,2020-W08,Paid,1,X,Yes,B,S,5,0,0,3.75
8637,17555,20200217,2020-W08,Paid,56,W,No,B,F1,2,0,0,
8639,20948,20200217,2020-W08,Paid,140,X,No,E,F1,10,2,0,
8641,5246,20200216,2020-W08,Paid,5,Z,Yes,G,F2,4,1,0,3.00
8644,12909,20200215,2020-W08,Paid,1,W,Yes,F,I,9,7,0,
8646,2603,20200218,2020-W08,Paid,5,W,Yes,A,S,24,1,0,3.33
8649,1683,20200217,2020-W08,Paid,2,Z,Yes,B,S,10,1,0,
8653,11765,20200219,2020-W08,Paid,15,Z,Yes,B,O,5,3,0,
8655,1152,20200215,2020-W08,Paid,15,W,No,D,F3,42,7,0,
8657,23321,20200215,2020-W08,Paid,2,X,Yes,F,F2,8,1,0,4.00
8662,13558,20200216,2020-W08,Paid,5,Z,Yes,F,F2,47,2,0,4.00
8663,9216,20200215,2020-W08,Paid,15,W,Yes,B,A2,3,2,1,
8664,4000,20200217,2020-W08,Paid,19,W,No,G,F1,16,0,0,4.00
8665,22794,20200217,2020-W08,Paid,2,Z,Yes,G,F2,10,2,0,2.33
8668,21550,20200216,2020-W08,Paid,15,Z,Yes,B,O,6,0,0,4.00
8682,23474,20200217,2020-W08,Paid,261,Z,No,E,F3,29,38,3,
8683,50,20200215,2020-W08,Cancelled,,X,Unknown,G,F2,37,5,0,
8688,21410,20200219,2020-W08,Paid,70,Z,Yes,B,F1,38,1,0,
8689,12916,20200215,2020-W08,Paid,5,W,Yes,F,F2,4,3,0,4.00
8690,22453,20200216,2020-W08,Paid,5,Z,Yes,E,F2,25,5,0,
8692,23580,20200218,2020-W08,Paid,5,W,No,G,S,2,0,0,
8696,20639,20200217,2020-W08,Paid,16,Z,Yes,D,F2,33,1,0,
8697,2108,20200215,2020-W08,Paid,16,V,No,G,D,1,0,0,
8704,12225,20200215,2020-W08,Paid,1,W,Yes,B,O,4,1,0,3.71
8707,750,20200217,2020-W08,Paid,5,W,Yes,D,F2,22,4,0,
8708,7299,20200215,2020-W08,Paid,19,X,Yes,G,F2,25,3,0,
8712,24680,20200216,2020-W08,Paid,1,W,Yes,G,F2,27,0,0,
8713,7853,20200215,2020-W08,Paid,5,W,Yes,D,F2,34,23,0,
8724,9770,20200215,2020-W08,Paid,1,Z,Yes,F,A2,31,2,0,4.00
8726,20429,20200218,2020-W08,Paid,16,X,Yes,G,F2,4,0,0,
8730,10349,20200219,2020-W08,Paid,5,Z,Yes,B,D,22,17,0,
8733,7989,20200218,2020-W08,Paid,5,Z,No,F,S,31,19,0,
8739,6475,20200218,2020-W08,Paid,5,Z,No,D,F2,19,3,0,2.33
8741,1020,20200215,2020-W08,Paid,23,W,Yes,G,O,55,37,0,3.57
8744,19614,20200215,2020-W08,Unpaid,,W,Yes,B,F1,1,0,0,
8750,3393,20200218,2020-W08,Paid,70,W,No,D,F2,2,0,0,
8752,1964,20200215,2020-W08,Cancelled,,X,Unknown,G,F1,2,1,0,
8755,10365,20200215,2020-W08,Paid,15,W,Yes,D,F1,64,2,0,
8760,7911,20200217,2020-W08,Paid,160,Z,Yes,F,F2,57,27,0,3.82
8761,7151,20200215,2020-W08,Paid,35,W,No,G,F2,1,0,0,
8764,10927,20200218,2020-W08,Paid,5,X,No,G,F2,4,0,0,
8766,20254,20200215,2020-W08,Unpaid,,W,No,B,F3,2,0,0,
8770,9597,20200219,2020-W08,Paid,9,X,Yes,D,S,58,0,0,
8772,14246,20200218,2020-W08,Paid,19,X,Yes,F,I,1,0,0,
8773,3526,20200215,2020-W08,Paid,22,Z,Yes,F,H,32,24,0,4.00
8776,23274,20200219,2020-W08,Paid,20,W,Yes,F,O,11,0,0,
8782,4865,20200216,2020-W08,Paid,44,X,Yes,D,F3,3,5,0,
8783,6386,20200215,2020-W08,Paid,669,X,Yes,D,F1,3,0,0,
8786,24376,20200215,2020-W08,Paid,5,W,Yes,F,S,4,0,0,
8787,957,20200215,2020-W08,Paid,5,W,No,D,S,16,1,0,
8788,1034,20200215,2020-W08,Paid,56,Z,Yes,D,F3,16,6,0,3.17
8790,24448,20200216,2020-W08,Paid,1,Z,Yes,D,H,11,1,1,
8795,19201,20200219,2020-W08,Paid,1,X,Yes,D,A1,0,0,0,4.00
8797,2103,20200217,2020-W08,Paid,5,Z,Yes,D,F2,54,0,0,
8798,7539,20200215,2020-W08,Paid,5,Z,Yes,E,F2,11,0,0,
8801,2307,20200219,2020-W08,Paid,1,W,Yes,D,O,1,1,0,
8803,17394,20200215,2020-W08,Paid,5,Z,Yes,F,F3,57,5,0,
8805,14992,20200216,2020-W08,Paid,1,Z,No,D,F3,5,1,0,
8806,4088,20200216,2020-W08,Paid,15,Z,Yes,D,F1,14,1,0,
8814,835,20200217,2020-W08,Paid,1,W,Yes,F,F1,5,0,0,3.80
8817,8943,20200215,2020-W08,Paid,19,Z,Yes,F,D,8,1,0,
8823,6412,20200217,2020-W08,Paid,13,Z,Yes,F,P,5,1,0,
8825,24253,20200218,2020-W08,Paid,4,Z,Yes,F,F3,60,28,0,3.75
8829,9032,20200216,2020-W08,Paid,5,Z,Yes,E,F3,48,1,0,
8835,11008,20200215,2020-W08,Cancelled,,Z,Unknown,F,F2,6,3,0,
8837,8230,20200218,2020-W08,Paid,5,Z,Yes,B,S,21,2,1,
8839,7556,20200215,2020-W08,Paid,121,W,Yes,B,S,15,1,0,
8842,9563,20200217,2020-W08,Paid,1,Z,Yes,G,F1,9,5,0,
8844,9239,20200215,2020-W08,Unpaid,,Z,No,B,F2,1,0,0,
8846,20371,20200218,2020-W08,Paid,5,W,Yes,A,S,31,13,0,
8853,19466,20200217,2020-W08,Paid,2,Z,Yes,D,F1,12,1,0,4.00
8856,774,20200217,2020-W08,Paid,1,W,Yes,D,F1,3,3,0,
8858,9975,20200217,2020-W08,Paid,4,Z,Yes,D,F1,56,55,0,4.00
8859,6621,20200218,2020-W08,Paid,23,W,Yes,G,S,2,0,0,3.00
8860,11540,20200218,2020-W08,Paid,28,X,Yes,A,F1,19,10,0,3.67
8862,22627,20200218,2020-W08,Paid,23,W,No,G,F1,4,0,0,
8863,2015,20200215,2020-W08,Paid,26,W,No,D,F2,24,20,0,3.42
8870,12652,20200215,2020-W08,Paid,29,Z,No,B,F2,1,0,0,
8875,5436,20200218,2020-W08,Paid,16,Z,No,B,D,58,36,0,
8884,2930,20200217,2020-W08,Paid,11,X,Yes,B,H,5,0,0,
8885,16485,20200219,2020-W08,Paid,6,Z,Yes,D,F2,14,2,0,4.00
8888,10860,20200218,2020-W08,Paid,5,Z,No,G,H,32,10,0,
8892,19962,20200217,2020-W08,Unpaid,,Z,Yes,E,A2,1,0,0,
8897,2104,20200217,2020-W08,Paid,50,X,Yes,G,F2,2,0,0,
8902,8624,20200217,2020-W08,Paid,15,Z,No,G,F3,51,9,0,
8909,14203,20200217,2020-W08,Paid,5,Z,Yes,B,D,4,3,1,3.50
8911,11530,20200216,2020-W08,Paid,5,W,Yes,F,F2,11,4,0,
8912,13621,20200216,2020-W08,Paid,15,W,Yes,D,S,1,0,0,3.00
8913,12928,20200215,2020-W08,Paid,5,Z,Yes,B,F1,50,18,0,
8923,1431,20200215,2020-W08,Unpaid,,X,No,D,F2,3,0,0,
8925,7182,20200219,2020-W08,Paid,480,X,No,B,F2,1,0,0,4.00
8933,19039,20200215,2020-W08,Paid,22,W,No,E,O,67,3,0,3.71
8936,24248,20200215,2020-W08,Paid,4,W,No,D,S,10,1,0,
8937,23797,20200215,2020-W08,Paid,15,Z,Yes,E,O,5,4,0,
8941,7477,20200217,2020-W08,Cancelled,,Z,Unknown,B,I,1,0,0,
8945,347,20200215,2020-W08,Paid,96,W,Yes,B,F1,16,2,0,
8946,21152,20200217,2020-W08,Paid,176,Z,No,E,S,6,0,0,
8947,17983,20200215,2020-W08,Paid,15,Z,No,E,F3,4,1,0,
8948,4344,20200215,2020-W08,Unpaid,,Z,No,B,F1,1,0,0,
8950,10025,20200219,2020-W08,Paid,1,Z,No,F,S,5,0,0,
8952,13207,20200216,2020-W08,Paid,1,Z,No,E,F1,1,0,0,
8955,15347,20200217,2020-W08,Paid,22,Z,No,F,D,60,45,0,
8963,20373,20200215,2020-W08,Unpaid,,W,No,G,F2,1,0,0,
8970,1658,20200219,2020-W08,Paid,70,Z,No,F,O,56,12,0,
8971,14074,20200218,2020-W08,Unpaid,,Z,No,B,F2,7,4,1,
8972,13542,20200215,2020-W08,Paid,64,Z,Yes,D,F2,4,3,0,
8974,8526,20200217,2020-W08,Paid,176,W,Yes,B,S,1,0,0,
8975,10872,20200215,2020-W08,Paid,4,Z,Yes,E,I,23,12,0,4.00
8976,22250,20200216,2020-W08,Paid,5,W,Yes,G,F2,59,55,0,3.56
8980,13882,20200217,2020-W08,Paid,5,Z,Yes,B,H,63,5,0,
8982,22002,20200219,2020-W08,Paid,5,Z,Yes,B,F2,3,1,1,
8983,8792,20200216,2020-W08,Paid,5,W,Yes,G,F2,13,6,0,
8988,453,20200217,2020-W08,Paid,5,Z,No,F,O,43,29,0,
8991,16733,20200218,2020-W08,Paid,13,W,No,F,F2,4,2,0,
8994,19500,20200217,2020-W08,Paid,11,W,No,G,O,16,2,0,
9000,4184,20200217,2020-W08,Paid,15,W,Yes,B,O,31,6,0,
9001,2192,20200217,2020-W08,Paid,1,Z,Yes,B,F2,6,0,0,
9005,11570,20200215,2020-W08,Paid,1,W,Yes,B,F1,2,0,0,
9011,11833,20200217,2020-W08,Paid,1,W,No,D,I,12,1,0,
9014,3640,20200218,2020-W08,Paid,5,Z,No,F,I,65,0,0,2.00
9015,2977,20200215,2020-W08,Unpaid,,X,No,B,F2,1,0,0,
9017,337,20200216,2020-W08,Paid,115,W,Yes,B,F2,51,0,0,
9020,18340,20200215,2020-W08,Paid,33,Z,Yes,G,F1,3,1,0,3.50
9023,11954,20200215,2020-W08,Paid,5,Z,Yes,A,S,12,0,0,4.00
9024,4084,20200216,2020-W08,Paid,5,Z,No,G,H,56,14,0,
9025,17929,20200216,2020-W08,Paid,5,Z,Yes,F,H,47,23,0,
9032,12436,20200218,2020-W08,Paid,1,W,Yes,F,F2,2,1,0,
9037,24122,20200218,2020-W08,Paid,16,Z,No,F,F1,0,0,0,
9040,18294,20200218,2020-W08,Paid,1,W,Yes,B,I,6,1,0,
9045,10150,20200216,2020-W08,Paid,5,Z,No,E,A1,7,6,0,
9047,18751,20200217,2020-W08,Paid,23,W,Yes,G,F1,2,1,0,
9049,19796,20200218,2020-W08,Paid,160,W,Yes,D,F1,2,0,0,
9054,13032,20200216,2020-W08,Paid,5,W,Yes,G,H,64,9,0,
9055,19058,20200216,2020-W08,Paid,361,Z,Yes,B,P,4,2,0,4.00
9059,6240,20200217,2020-W08,Paid,51,Z,Yes,F,F2,6,0,0,
9061,3632,20200217,2020-W08,Paid,1,Z,Yes,F,O,49,16,0,
9063,5797,20200216,2020-W08,Paid,1,X,Yes,D,H,5,0,0,4.00
9067,5571,20200215,2020-W08,Paid,2,X,No,B,F2,1,0,0,
9076,19085,20200218,2020-W08,Paid,16,Z,Yes,B,O,14,1,0,
9077,15011,20200216,2020-W08,Paid,5,W,Yes,G,F1,12,3,0,3.17
9083,581,20200215,2020-W08,Paid,25,W,No,B,S,0,0,0,
9087,10353,20200218,2020-W08,Unpaid,,Z,No,F,I,3,1,1,
9091,14014,20200218,2020-W08,Paid,2,Z,Yes,D,S,34,3,0,
9093,1071,20200217,2020-W08,Paid,4,X,Yes,D,F2,1,0,0,
9102,11035,20200219,2020-W08,Unpaid,,Z,Yes,B,P,2,0,0,
9112,21221,20200215,2020-W08,Paid,1,W,Yes,G,H,1,0,0,
9115,6384,20200218,2020-W08,Paid,1,Z,Yes,G,F2,19,0,0,
9117,19779,20200215,2020-W08,Paid,66,W,No,G,F2,1,0,0,
9121,12579,20200217,2020-W08,Paid,29,Z,Yes,F,O,5,0,0,
9125,518,20200217,2020-W08,Paid,4,W,Yes,B,P,7,8,0,4.00
9127,6821,20200216,2020-W08,Paid,5,Z,Yes,D,F2,27,6,0,3.00
9130,17613,20200218,2020-W08,Paid,367,Z,Yes,F,A2,1,0,0,
9132,733,20200217,2020-W08,Paid,5,Z,Yes,D,H,4,0,0,
9134,15207,20200219,2020-W08,Paid,23,Z,Yes,D,F2,18,13,0,3.50
9136,19860,20200218,2020-W08,Paid,250,X,No,D,S,6,1,0,
9137,23785,20200215,2020-W08,Paid,5,W,Yes,F,A1,12,14,0,3.91
9140,14176,20200217,2020-W08,Paid,33,W,No,G,F1,1,0,0,
9142,8008,20200216,2020-W08,Paid,5,Z,Yes,F,F2,3,2,0,
9144,18189,20200218,2020-W08,Paid,2,W,Yes,D,D,6,0,0,
9151,7807,20200219,2020-W08,Paid,1,Z,Yes,F,F1,64,5,0,3.70
9155,14278,20200215,2020-W08,Paid,20,X,Yes,F,S,9,0,0,
9163,18787,20200218,2020-W08,Paid,11,X,Yes,B,F1,2,1,0,
9178,16495,20200219,2020-W08,Paid,1,W,Yes,D,F2,23,10,0,
9185,11197,20200219,2020-W08,Paid,115,W,No,B,I,49,1,1,
9189,14,20200215,2020-W08,Paid,15,W,No,F,H,6,1,0,
9190,14339,20200218,2020-W08,Paid,5,Z,No,F,O,10,2,0,3.67
9191,4418,20200219,2020-W08,Paid,5,Z,Yes,B,O,44,30,0,2.33
9197,21018,20200216,2020-W08,Paid,2,X,Yes,F,E,37,4,0,4.00
9198,10000,20200218,2020-W08,Paid,5,Z,No,G,O,2,0,0,
9207,20293,20200216,2020-W08,Paid,15,Z,Yes,F,A2,59,3,0,3.50
9208,2923,20200216,2020-W08,Paid,5,Z,Yes,B,S,59,17,0,
9210,16560,20200215,2020-W08,Paid,66,X,No,G,O,1,0,0,
9215,12865,20200217,2020-W08,Paid,5,Z,Yes,E,F2,53,40,0,
9216,15626,20200215,2020-W08,Paid,1,Z,No,B,S,6,0,0,
9225,22526,20200216,2020-W08,Paid,5,W,Yes,G,F1,3,0,0,
9227,17671,20200217,2020-W08,Paid,22,W,Yes,F,D,8,1,0,4.00
9228,22481,20200217,2020-W08,Paid,5,Z,Yes,B,F2,9,3,0,
9232,5826,20200217,2020-W08,Paid,141,W,Yes,B,F3,16,5,0,
9233,2204,20200215,2020-W08,Paid,5,Z,Yes,B,F3,4,3,0,4.00
9238,9950,20200216,2020-W08,Paid,4,X,No,F,H,3,0,0,
9239,18614,20200217,2020-W08,Paid,4,W,No,G,F2,3,1,0,4.00
9242,22804,20200218,2020-W08,Paid,15,W,Yes,B,O,33,2,0,
9245,4834,20200217,2020-W08,Paid,75,W,Yes,D,F2,33,23,1,3.67
9246,6532,20200218,2020-W08,Paid,5,Z,No,D,S,6,0,0,
9249,13167,20200217,2020-W08,Paid,56,Z,No,B,F2,6,4,0,
9254,14017,20200216,2020-W08,Paid,645,W,Yes,F,P,3,0,0,
9263,17804,20200218,2020-W08,Paid,2,W,Yes,F,O,3,0,0,3.13
9265,16866,20200218,2020-W08,Paid,5,W,No,G,D,18,0,0,3.83
9268,6809,20200218,2020-W08,Paid,1,W,Yes,D,F2,3,0,0,
9273,479,20200219,2020-W08,Paid,1,X,No,B,F2,3,3,0,
9276,18422,20200219,2020-W08,Paid,9,Z,Yes,B,D,42,1,0,4.00
9288,12566,20200216,2020-W08,Paid,16,W,No,D,F2,1,0,0,
9290,19595,20200217,2020-W08,Paid,27,Z,Yes,G,F2,24,16,3,4.00
9291,8678,20200218,2020-W08,Paid,4,Z,No,D,F2,12,1,0,
9297,1637,20200216,2020-W08,Paid,4,Z,Yes,F,F2,6,2,0,4.00
9298,3190,20200215,2020-W08,Cancelled,,X,Unknown,B,S,5,1,0,
9299,19454,20200218,2020-W08,Cancelled,,X,Unknown,F,F2,2,0,0,
9304,14181,20200217,2020-W08,Cancelled,,X,Unknown,E,F2,1,0,0,
9306,20085,20200215,2020-W08,Cancelled,,X,Unknown,E,S,2,4,0,
9309,416,20200215,2020-W08,Unpaid,,Z,Yes,B,H,6,2,0,
9312,12655,20200218,2020-W08,Paid,1,W,Yes,F,F2,4,1,0,4.00
9314,2619,20200216,2020-W08,Paid,5,Z,No,G,S,3,1,0,
9323,19650,20200215,2020-W08,Paid,1,Z,Yes,F,F2,4,1,0,
9324,10560,20200217,2020-W08,Paid,5,Z,Yes,F,F1,56,3,0,3.41
9328,23623,20200218,2020-W08,Unpaid,,X,No,G,S,5,2,2,
9330,12635,20200216,2020-W08,Paid,1,W,No,F,D,10,2,0,
9334,20637,20200215,2020-W08,Paid,2,Z,Yes,B,I,45,36,0,3.03
9335,16514,20200218,2020-W08,Unpaid,,Z,Yes,D,F2,10,8,1,
9336,5979,20200215,2020-W08,Paid,2,W,Yes,D,I,12,7,0,
9342,1094,20200217,2020-W08,Paid,4,Z,No,B,I,3,1,0,
9344,10699,20200218,2020-W08,Paid,5,Z,No,D,S,27,10,0,4.00
9355,17616,20200217,2020-W08,Paid,5,Z,Yes,D,O,1,0,0,
9356,4411,20200218,2020-W08,Paid,6,W,No,B,H,17,0,0,3.23
9362,24109,20200217,2020-W08,Paid,1,W,Yes,G,F1,20,5,0,3.45
9364,18999,20200218,2020-W08,Paid,5,W,Yes,G,S,54,41,0,
9365,15662,20200216,2020-W08,Paid,1,Z,No,B,F2,32,3,0,
9367,17958,20200217,2020-W08,Paid,1,W,No,G,F2,2,1,0,
9369,7973,20200217,2020-W08,Paid,2,Z,Yes,B,F2,2,0,0,4.00
9377,22345,20200218,2020-W08,Paid,15,Z,No,B,F3,39,1,0,
9382,15279,20200218,2020-W08,Paid,5,W,Yes,F,I,40,5,0,
9383,13857,20200217,2020-W08,Paid,4,W,Yes,F,F1,2,0,0,3.20
9393,20535,20200216,2020-W08,Paid,50,Z,Yes,G,F2,10,3,0,
9394,8031,20200217,2020-W08,Paid,56,Z,Yes,F,F2,50,5,0,
9398,12597,20200216,2020-W08,Paid,6,Z,No,B,D,56,26,1,3.00
9410,14406,20200216,2020-W08,Paid,24,Z,Yes,D,F2,22,16,2,3.71
9413,18128,20200218,2020-W08,Paid,15,Z,Yes,F,S,52,13,0,3.33
9416,6919,20200215,2020-W08,Paid,5,Z,Yes,D,O,17,19,0,3.57
9417,22514,20200219,2020-W08,Paid,3,W,Yes,F,F2,1,0,0,
9421,21234,20200215,2020-W08,Paid,4,X,Yes,B,F2,1,0,0,3.75
9426,18821,20200217,2020-W08,Paid,16,Z,No,F,S,48,1,0,
9440,986,20200215,2020-W08,Unpaid,,Z,Yes,A,F2,15,9,1,
9451,3403,20200217,2020-W08,Paid,5,Z,Yes,D,S,64,34,0,
9457,10387,20200218,2020-W08,Unpaid,,W,No,B,F2,1,0,0,
9458,13648,20200215,2020-W08,Paid,5,Z,Yes,D,H,57,9,0,3.25
9460,24227,20200217,2020-W08,Paid,5,W,No,G,I,2,1,0,
9465,9152,20200216,2020-W08,Paid,43,Z,Yes,D,E,15,9,0,4.00
9475,9425,20200217,2020-W08,Paid,5,Z,Yes,F,F3,22,7,2,
9476,14107,20200219,2020-W08,Paid,1,W,Yes,F,F2,14,7,0,
9479,11731,20200218,2020-W08,Paid,5,W,Yes,D,A2,33,2,0,
9482,4119,20200217,2020-W08,Paid,3,Z,No,G,F2,4,0,0,
9484,3721,20200215,2020-W08,Paid,2,Z,No,B,S,35,10,0,
9486,9104,20200218,2020-W08,Paid,143,Z,No,B,A1,45,18,1,3.70
9488,20202,20200216,2020-W08,Paid,5,Z,Yes,D,F2,11,9,0,3.58
9489,20336,20200215,2020-W08,Unpaid,,Z,No,E,F2,1,0,0,
9497,15226,20200217,2020-W08,Unpaid,,W,No,B,F2,12,0,0,
9500,10743,20200218,2020-W08,Paid,4,Z,No,F,S,7,9,0,
9508,19948,20200217,2020-W08,Paid,15,X,No,C,S,61,9,1,3.00
9509,10952,20200216,2020-W08,Paid,6,Z,Yes,G,F2,7,1,0,
9515,22663,20200218,2020-W08,Paid,5,Z,No,D,O,29,14,0,
9519,21648,20200216,2020-W08,Cancelled,,X,Unknown,D,I,5,0,0,
9520,13675,20200217,2020-W08,Paid,15,W,No,G,A1,2,0,0,
9524,5309,20200215,2020-W08,Paid,0,W,Yes,F,F3,6,2,0,3.86
9525,11682,20200217,2020-W08,Paid,5,Z,Yes,G,F1,49,10,0,
9526,24388,20200215,2020-W08,Paid,191,W,Yes,F,P,50,6,2,
9528,8921,20200219,2020-W08,Paid,580,Z,Yes,F,H,43,17,1,
9532,23880,20200219,2020-W08,Paid,5,W,No,B,A1,11,0,0,
9537,17051,20200218,2020-W08,Cancelled,,Z,Unknown,D,S,17,2,0,
9538,11962,20200215,2020-W08,Paid,1,W,Yes,B,F1,3,0,0,
9542,21952,20200218,2020-W08,Paid,139,X,No,F,S,3,0,0,
9544,15231,20200215,2020-W08,Cancelled,,X,Unknown,F,F1,1,3,0,
9546,21756,20200218,2020-W08,Paid,5,W,Yes,F,F2,59,15,0,3.69
9548,17470,20200216,2020-W08,Paid,8,Z,Yes,D,E,5,1,0,3.50
9549,11099,20200216,2020-W08,Paid,1,W,No,D,H,9,9,0,3.61
9550,21514,20200215,2020-W08,Paid,5,X,Yes,B,I,25,1,0,
9552,3053,20200216,2020-W08,Paid,5,Z,Yes,D,S,27,22,0,
9554,24541,20200219,2020-W08,Cancelled,,X,Unknown,B,S,1,3,0,
9557,11295,20200215,2020-W08,Paid,33,X,Yes,B,E,45,12,1,4.00
9561,9033,20200217,2020-W08,Paid,69,X,No,D,F2,14,2,0,
9564,16460,20200217,2020-W08,Paid,91,W,No,E,E,12,2,1,
9565,14578,20200215,2020-W08,Paid,5,Z,No,F,D,22,8,0,
9576,18041,20200215,2020-W08,Paid,1,Z,No,D,H,3,1,0,3.00
9577,19101,20200217,2020-W08,Paid,22,Z,Yes,D,O,23,4,0,
9579,12815,20200217,2020-W08,Paid,8,W,Yes,G,I,35,13,0,
9583,18070,20200215,2020-W08,Paid,1,Z,Yes,E,H,3,1,0,
9585,648,20200215,2020-W08,Paid,16,W,Yes,F,S,14,3,0,
9589,851,20200217,2020-W08,Paid,26,Z,Yes,G,F2,57,2,0,
9595,16750,20200217,2020-W08,Paid,5,Z,No,B,A1,43,4,1,3.25
9596,20214,20200219,2020-W08,Paid,1,W,Yes,D,F2,51,40,0,3.56
9601,16381,20200219,2020-W08,Paid,2,W,Yes,B,F2,4,0,0,4.00
9603,23930,20200216,2020-W08,Paid,22,Z,Yes,D,F3,35,0,0,
9605,5074,20200216,2020-W08,Paid,100,Z,Yes,G,D,52,12,0,3.77
9607,21315,20200216,2020-W08,Paid,20,W,No,F,O,29,21,0,
9610,12765,20200219,2020-W08,Paid,11,W,No,D,S,17,1,0,3.60
9612,21830,20200215,2020-W08,Paid,5,W,Yes,B,F2,24,19,0,4.00
9613,15801,20200216,2020-W08,Paid,5,W,No,B,A1,41,0,0,
9614,10320,20200218,2020-W08,Paid,5,Z,Yes,B,F1,8,3,0,
9617,12483,20200217,2020-W08,Paid,5,Z,Yes,B,I,2,0,0,
9618,11502,20200219,2020-W08,Paid,1,Z,No,F,F1,43,13,0,
9624,9165,20200215,2020-W08,Paid,10,W,Yes,G,F2,2,0,0,
9625,16664,20200218,2020-W08,Paid,1,X,Yes,B,F3,8,0,0,
9626,11543,20200216,2020-W08,Paid,6,X,No,F,F2,7,3,1,2.40
9627,3221,20200216,2020-W08,Paid,1,W,No,F,F2,41,4,0,
9640,10565,20200215,2020-W08,Paid,207,Z,Yes,B,F3,22,0,0,
9643,8211,20200215,2020-W08,Paid,1,W,Yes,A,O,2,0,0,3.00
9646,18745,20200219,2020-W08,Unpaid,,W,Yes,B,H,3,2,2,
9647,11516,20200217,2020-W08,Paid,5,Z,Yes,F,S,29,8,0,
9648,8377,20200215,2020-W08,Paid,5,Z,No,D,H,13,12,0,
9649,20980,20200215,2020-W08,Paid,5,X,No,F,S,17,2,0,
9652,120,20200216,2020-W08,Paid,1,W,Yes,G,S,19,0,0,3.50
9654,22178,20200217,2020-W08,Paid,1,Z,Yes,D,H,2,0,0,
9656,19361,20200219,2020-W08,Paid,5,Z,No,F,H,9,0,0,4.00
9657,2613,20200215,2020-W08,Unpaid,,Z,No,F,F2,1,1,1,
9660,12251,20200216,2020-W08,Paid,15,W,Yes,E,O,13,3,0,3.50
9661,8304,20200218,2020-W08,Paid,1,Z,Yes,F,F2,20,2,0,
9663,15747,20200219,2020-W08,Paid,5,Z,No,F,F1,33,16,0,3.50
9664,22333,20200219,2020-W08,Paid,2,Z,No,B,S,56,3,0,
9666,14163,20200217,2020-W08,Paid,6,W,No,G,F2,11,9,0,3.56
9671,19770,20200215,2020-W08,Unpaid,,W,Yes,B,F2,0,0,0,
9672,12634,20200219,2020-W08,Paid,25,Z,Yes,C,F1,19,17,0,4.00
9676,5626,20200217,2020-W08,Paid,1,Z,Yes,D,I,8,2,0,3.70
9677,11797,20200215,2020-W08,Paid,5,Z,Yes,E,H,41,5,0,3.83
9682,14386,20200215,2020-W08,Paid,5,W,No,G,S,9,5,0,
9687,854,20200215,2020-W08,Unpaid,,Z,Yes,D,F1,3,4,3,
9688,21030,20200216,2020-W08,Paid,5,W,Yes,G,O,33,3,0,4.00
9690,5106,20200218,2020-W08,Paid,19,W,Yes,G,A2,6,11,0,
9691,452,20200218,2020-W08,Paid,70,Z,Yes,G,H,4,0,0,
9693,13152,20200215,2020-W08,Paid,122,Z,No,F,O,3,1,0,
9694,20182,20200216,2020-W08,Paid,745,X,No,B,S,24,2,1,
9696,21045,20200217,2020-W08,Paid,5,Z,No,B,F1,48,2,0,
9699,19325,20200219,2020-W08,Paid,5,Z,Yes,F,E,9,3,0,3.50
9700,19419,20200215,2020-W08,Paid,15,Z,Yes,B,S,28,18,1,4.00
9702,12466,20200216,2020-W08,Paid,11,W,No,B,O,53,8,0,
9703,4503,20200215,2020-W08,Unpaid,,X,No,F,O,6,1,1,
9704,16363,20200219,2020-W08,Paid,79,W,No,B,D,47,4,0,
9705,11201,20200215,2020-W08,Paid,2,Z,No,D,F1,40,5,0,3.75
9712,2537,20200216,2020-W08,Paid,5,W,Yes,B,D,26,11,0,4.00
9713,11209,20200215,2020-W08,Paid,5,W,Yes,G,F3,46,2,0,4.00
9715,2539,20200218,2020-W08,Paid,2,Z,Yes,D,S,6,6,0,4.00
9717,10304,20200219,2020-W08,Paid,1,Z,Yes,B,F2,37,3,0,
9720,8340,20200215,2020-W08,Paid,1,W,Yes,D,O,0,0,0,
9721,16952,20200216,2020-W08,Paid,1,Z,Yes,D,O,1,0,0,
9725,1682,20200219,2020-W08,Paid,5,W,No,F,F2,2,0,0,
9728,15232,20200218,2020-W08,Paid,13,X,Yes,D,I,1,0,0,
9729,13850,20200215,2020-W08,Paid,2,W,Yes,G,F2,2,0,0,
9734,4320,20200216,2020-W08,Paid,132,Z,Yes,F,D,12,3,0,
9737,18557,20200217,2020-W08,Unpaid,,W,No,E,D,2,0,0,
9741,2419,20200217,2020-W08,Paid,1,W,Yes,F,F2,13,14,0,
9746,20488,20200215,2020-W08,Paid,4,W,No,B,F2,2,0,0,
9747,21518,20200218,2020-W08,Paid,18,Z,Yes,G,O,13,7,0,3.70
9751,5334,20200217,2020-W08,Paid,15,W,Yes,G,D,37,0,0,3.75
9752,24131,20200217,2020-W08,Paid,2,X,No,B,S,13,0,0,
9768,7788,20200219,2020-W08,Paid,16,Z,Yes,B,F1,3,4,0,4.00
9773,17119,20200218,2020-W08,Paid,5,Z,Yes,F,F1,10,6,0,
